               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  11,            0.067883,            0.076272,             0.06549,            0.063842,             0.29804,            0.096484,            0.029855,            0.069242,            0.056713,            0.067886,            0.013983,           0.0089827,           0.0089827
                  12,            0.064327,            0.072465,            0.065634,             0.16083,             0.22889,             0.12348,            0.044511,            0.057965,            0.055874,            0.067017,            0.009406,            0.009406,            0.009406
                  13,            0.057552,            0.068602,            0.065045,              0.1581,             0.39278,             0.14034,            0.061378,            0.058633,            0.055443,            0.066456,            0.009406,            0.009406,            0.009406
                  14,             0.05941,            0.073233,            0.064622,              0.2566,             0.30607,             0.17422,            0.063734,            0.061857,            0.058268,             0.06554,           0.0093565,           0.0093565,           0.0093565
                  15,            0.063526,            0.085448,            0.064678,             0.30303,             0.22648,             0.15444,            0.068514,            0.067321,             0.07235,            0.065128,            0.009307,            0.009307,            0.009307
                  16,            0.057277,            0.079646,            0.063924,             0.28668,             0.36926,             0.20005,            0.086089,            0.056036,             0.06876,            0.064327,           0.0092575,           0.0092575,           0.0092575
                  17,             0.05877,            0.069499,            0.063609,              0.2201,             0.32426,               0.133,            0.059051,            0.063097,            0.064949,             0.06411,            0.009208,            0.009208,            0.009208
                  18,            0.062382,            0.079822,            0.063435,             0.24297,              0.3413,             0.17106,            0.055746,            0.059341,            0.060953,            0.064133,           0.0091585,           0.0091585,           0.0091585
                  19,            0.059775,            0.071021,            0.062375,              0.2629,             0.23896,             0.18903,            0.082244,            0.058007,             0.05818,            0.063595,            0.009109,            0.009109,            0.009109
                  20,            0.059136,            0.068736,            0.062014,             0.24988,             0.36278,              0.2016,            0.086265,            0.057356,            0.054211,            0.063492,           0.0090595,           0.0090595,           0.0090595
                  21,            0.060155,            0.085272,            0.062707,             0.25321,             0.25866,              0.2175,            0.097861,            0.055523,            0.056202,            0.063126,             0.00901,             0.00901,             0.00901
                  22,            0.056231,             0.07906,            0.061902,             0.27205,             0.25264,             0.22551,            0.083236,            0.058168,            0.054089,            0.063103,           0.0089605,           0.0089605,           0.0089605
                  23,            0.057699,            0.078275,             0.06121,              0.2624,             0.26944,              0.2203,             0.11349,            0.047857,            0.051493,            0.062782,            0.008911,            0.008911,            0.008911
                  24,            0.055704,            0.072153,            0.061534,             0.54909,             0.23192,              0.2466,             0.10254,            0.052037,            0.051888,            0.062737,           0.0088615,           0.0088615,           0.0088615
                  25,            0.051084,            0.068868,             0.06056,             0.46673,             0.27496,             0.24814,             0.13654,            0.043945,            0.052839,             0.06245,            0.008812,            0.008812,            0.008812
                  26,            0.050291,            0.074934,            0.061115,             0.51494,             0.21647,             0.25537,             0.11908,            0.049907,            0.052952,            0.062267,           0.0087625,           0.0087625,           0.0087625
                  27,            0.052242,            0.073152,            0.060683,             0.47684,             0.26029,             0.27398,             0.14606,            0.043724,            0.050835,            0.061626,            0.008713,            0.008713,            0.008713
                  28,            0.050432,            0.068199,            0.059741,             0.39349,             0.33371,             0.28748,             0.14654,            0.047812,            0.050156,            0.061077,           0.0086635,           0.0086635,           0.0086635
                  29,            0.051001,            0.066948,             0.05884,             0.53668,             0.25289,              0.2879,             0.14761,            0.045457,            0.047894,            0.060436,            0.008614,            0.008614,            0.008614
                  30,            0.045664,            0.071985,            0.057562,             0.43977,             0.30389,             0.30489,             0.16384,            0.039985,            0.047523,             0.06007,           0.0085645,           0.0085645,           0.0085645
                  31,            0.046439,            0.072261,            0.057899,             0.48827,             0.32985,                0.32,             0.15568,            0.046318,            0.049017,            0.059258,            0.008515,            0.008515,            0.008515
                  32,            0.050716,            0.066114,            0.058372,              0.5201,             0.30649,             0.32168,             0.14183,            0.048596,            0.048244,            0.059063,           0.0084655,           0.0084655,           0.0084655
                  33,            0.047048,            0.066063,            0.059269,             0.44269,             0.37389,             0.33856,               0.183,            0.043333,            0.047117,            0.058422,            0.008416,            0.008416,            0.008416
                  34,            0.046485,            0.062445,            0.057629,             0.41885,             0.34618,             0.32175,             0.16047,             0.04051,            0.046061,            0.057953,           0.0083665,           0.0083665,           0.0083665
                  35,             0.04478,            0.057173,            0.057086,             0.22365,             0.39778,             0.28158,             0.16033,            0.041646,            0.046452,            0.057701,            0.008317,            0.008317,            0.008317
                  36,            0.043561,            0.057718,            0.056692,             0.26258,             0.42611,             0.32416,             0.18398,            0.037358,            0.046181,            0.057232,           0.0082675,           0.0082675,           0.0082675
                  37,            0.043713,            0.069947,             0.05699,             0.27612,             0.48152,             0.35131,             0.17949,            0.040496,            0.048174,              0.0569,            0.008218,            0.008218,            0.008218
                  38,            0.046639,            0.073857,            0.056397,             0.29202,              0.5032,             0.34356,             0.17255,            0.039967,            0.046825,            0.056488,           0.0081685,           0.0081685,           0.0081685
                  39,            0.044416,            0.066221,            0.055933,             0.26046,             0.48694,             0.35267,             0.18954,            0.041903,            0.047729,            0.056488,            0.008119,            0.008119,            0.008119
                  40,            0.043897,            0.068238,            0.054583,             0.21033,             0.48435,             0.32544,             0.16709,            0.040083,            0.047525,            0.055847,           0.0080695,           0.0080695,           0.0080695
                  41,            0.050314,            0.075868,            0.055598,             0.26517,             0.45321,              0.3379,             0.13674,            0.047647,            0.046297,             0.05587,             0.00802,             0.00802,             0.00802
                  42,            0.045462,            0.065847,            0.055038,             0.33007,             0.43477,             0.35305,             0.19491,            0.037117,            0.044109,            0.055229,           0.0079705,           0.0079705,           0.0079705
                  43,            0.038525,            0.062548,            0.054626,             0.38334,             0.40975,             0.37891,               0.191,            0.038901,            0.044678,               0.055,            0.007921,            0.007921,            0.007921
                  44,            0.040992,            0.064329,            0.055025,             0.29497,             0.45462,             0.40253,             0.22548,            0.037112,            0.044615,            0.054245,           0.0078715,           0.0078715,           0.0078715
                  45,            0.042003,            0.064624,            0.052837,             0.36343,             0.45474,             0.40491,             0.19712,            0.041473,            0.045658,            0.053936,            0.007822,            0.007822,            0.007822
                  46,            0.045567,            0.064568,            0.052861,             0.25937,             0.50389,             0.39924,             0.21029,            0.038853,            0.044392,            0.053055,           0.0077725,           0.0077725,           0.0077725
                  47,            0.045332,            0.054753,            0.054173,             0.35683,             0.42145,             0.41443,              0.2031,            0.043475,            0.044123,            0.053009,            0.007723,            0.007723,            0.007723
                  48,            0.044178,            0.063693,            0.053605,             0.35126,             0.50241,             0.44849,              0.2294,            0.037889,            0.046909,            0.052311,           0.0076735,           0.0076735,           0.0076735
                  49,            0.041908,            0.063028,            0.052263,             0.33963,             0.49722,             0.44213,             0.23771,            0.036788,            0.044737,            0.051991,            0.007624,            0.007624,            0.007624
                  50,            0.043313,             0.05422,            0.051962,               0.414,             0.52496,             0.47271,             0.25848,            0.034473,            0.043936,            0.051487,           0.0075745,           0.0075745,           0.0075745
                  51,            0.040455,            0.055154,            0.051939,             0.38815,             0.51003,             0.46843,              0.2441,            0.039382,            0.046305,            0.051556,            0.007525,            0.007525,            0.007525
                  52,            0.040902,            0.068295,            0.052182,             0.39431,             0.51822,             0.46332,             0.26682,             0.03515,             0.04529,            0.051018,           0.0074755,           0.0074755,           0.0074755
                  53,            0.041025,            0.060474,            0.051835,             0.33497,             0.51827,              0.4702,             0.27056,            0.035276,            0.044891,            0.050766,            0.007426,            0.007426,            0.007426
                  54,            0.038564,            0.063777,            0.050177,             0.36175,             0.50147,             0.51876,             0.29466,            0.034917,            0.045162,            0.050537,           0.0073765,           0.0073765,           0.0073765
                  55,            0.041147,             0.05763,             0.05055,             0.34608,             0.48188,             0.49653,             0.28246,            0.039312,            0.045076,            0.050423,            0.007327,            0.007327,            0.007327
                  56,            0.038574,            0.058074,            0.048322,             0.42448,             0.49286,             0.51756,             0.29538,            0.034995,            0.045525,            0.050377,           0.0072775,           0.0072775,           0.0072775
                  57,            0.039444,            0.074474,            0.048876,             0.42845,             0.52067,             0.51783,             0.28215,            0.035699,             0.04541,            0.049999,            0.007228,            0.007228,            0.007228
                  58,            0.037967,            0.065418,            0.048077,              0.3281,             0.51874,             0.48218,               0.275,            0.037203,            0.045998,            0.049599,           0.0071785,           0.0071785,           0.0071785
                  59,            0.036987,            0.065585,            0.048877,             0.43647,             0.52103,             0.54476,             0.32207,            0.033561,            0.045277,            0.049004,            0.007129,            0.007129,            0.007129
                  60,            0.038135,             0.06101,            0.048151,             0.58598,             0.53749,             0.58442,             0.31746,            0.035984,            0.045774,            0.048643,           0.0070795,           0.0070795,           0.0070795
                  61,            0.036881,            0.059228,            0.048869,             0.55898,             0.52667,             0.59126,             0.32697,            0.034982,            0.045074,            0.048025,             0.00703,             0.00703,             0.00703
                  62,            0.036433,            0.067552,            0.047276,             0.46314,             0.57148,             0.57756,              0.3395,            0.031434,            0.044189,            0.047281,           0.0069805,           0.0069805,           0.0069805
                  63,            0.039481,            0.062253,            0.047563,             0.47321,             0.60225,             0.56965,             0.31135,            0.035548,            0.044384,            0.047012,            0.006931,            0.006931,            0.006931
                  64,            0.038167,            0.061035,            0.047172,              0.5292,             0.54266,             0.59848,             0.33673,            0.033867,            0.045473,            0.046675,           0.0068815,           0.0068815,           0.0068815
                  65,            0.035539,            0.055307,            0.047726,             0.60899,             0.56417,             0.62318,             0.34854,            0.033143,            0.045158,              0.0462,            0.006832,            0.006832,            0.006832
                  66,            0.035581,            0.064243,            0.047938,             0.57503,              0.6036,             0.61877,             0.37306,             0.03321,            0.044666,            0.045633,           0.0067825,           0.0067825,           0.0067825
                  67,            0.037595,            0.058535,             0.04536,              0.6083,             0.56458,             0.62135,             0.35877,            0.034048,            0.044531,            0.045135,            0.006733,            0.006733,            0.006733
                  68,            0.038942,            0.060161,            0.046012,             0.58552,             0.54438,              0.5863,             0.32044,            0.035244,            0.044764,            0.044952,           0.0066835,           0.0066835,           0.0066835
                  69,            0.038042,            0.059912,            0.046309,             0.60272,             0.57689,             0.63056,             0.33978,            0.034154,            0.046547,            0.044586,            0.006634,            0.006634,            0.006634
                  70,            0.036327,            0.055647,            0.044454,             0.61911,             0.55376,             0.62096,             0.35479,            0.033273,            0.046967,            0.044197,           0.0065845,           0.0065845,           0.0065845
                  71,             0.03566,            0.057496,            0.043897,              0.5826,             0.58927,             0.63281,             0.33375,             0.03485,            0.046858,            0.043957,            0.006535,            0.006535,            0.006535
                  72,            0.040873,            0.069436,            0.045912,             0.65042,             0.59674,             0.63285,             0.33728,            0.036102,             0.04738,            0.043339,           0.0064855,           0.0064855,           0.0064855
                  73,            0.039473,            0.061104,            0.044262,              0.6359,             0.58048,             0.64101,             0.32597,            0.036161,            0.044258,            0.043053,            0.006436,            0.006436,            0.006436
                  74,            0.035476,            0.061167,            0.044274,             0.64204,              0.5746,              0.6539,             0.36931,            0.032039,            0.044809,            0.042612,           0.0063865,           0.0063865,           0.0063865
                  75,            0.036767,            0.057122,            0.043734,             0.54498,             0.57049,             0.59114,             0.32824,            0.035619,            0.044262,            0.042463,            0.006337,            0.006337,            0.006337
                  76,            0.036945,            0.055796,            0.043802,             0.61915,             0.61741,             0.63401,             0.36945,            0.031836,             0.04328,            0.042263,           0.0062875,           0.0062875,           0.0062875
                  77,            0.035344,            0.059194,            0.043478,             0.60536,              0.6273,             0.66122,             0.37647,              0.0329,            0.043116,            0.041977,            0.006238,            0.006238,            0.006238
                  78,             0.03637,            0.052733,            0.042375,             0.63268,             0.63855,             0.65946,             0.38004,            0.034949,            0.044891,             0.04204,           0.0061885,           0.0061885,           0.0061885
                  79,            0.035107,            0.052435,            0.042184,             0.65377,             0.62398,             0.70435,             0.42311,            0.032733,            0.043554,            0.041725,            0.006139,            0.006139,            0.006139
                  80,            0.034586,              0.0519,            0.041294,             0.63439,             0.63118,             0.70015,             0.42896,            0.033563,             0.04356,            0.041456,           0.0060895,           0.0060895,           0.0060895
                  81,            0.036903,            0.061769,            0.042198,             0.65965,             0.63214,             0.70486,             0.41046,            0.032333,            0.043339,             0.04117,             0.00604,             0.00604,             0.00604
                  82,            0.038357,            0.051823,            0.041692,             0.64717,             0.62398,             0.69174,             0.41701,            0.034551,            0.042229,            0.040701,           0.0059905,           0.0059905,           0.0059905
                  83,            0.036995,            0.057139,            0.042356,             0.66211,             0.63505,             0.68892,             0.39771,            0.033806,            0.043982,            0.040512,            0.005941,            0.005941,            0.005941
                  84,            0.037077,            0.056409,            0.041325,             0.63974,             0.60334,             0.69008,             0.42652,            0.033166,             0.04339,            0.040203,           0.0058915,           0.0058915,           0.0058915
                  85,            0.035767,             0.06239,            0.041624,             0.61093,             0.62074,             0.66335,             0.42661,            0.033897,            0.043777,             0.04002,            0.005842,            0.005842,            0.005842
                  86,            0.034124,            0.061012,            0.039567,             0.66892,             0.62004,             0.69445,             0.42352,            0.034704,              0.0439,             0.03982,           0.0057925,           0.0057925,           0.0057925
                  87,            0.034818,            0.058485,            0.040207,              0.7146,             0.62925,             0.71746,             0.43987,            0.033616,            0.043499,            0.039625,            0.005743,            0.005743,            0.005743
                  88,            0.035759,            0.060332,            0.040936,             0.74716,             0.61517,             0.71462,             0.44472,            0.032329,             0.04343,            0.039207,           0.0056935,           0.0056935,           0.0056935
                  89,            0.034755,            0.052022,            0.038949,             0.72209,              0.6127,             0.71977,             0.43077,            0.034643,            0.043459,             0.03911,            0.005644,            0.005644,            0.005644
                  90,            0.037678,            0.048406,            0.040305,              0.6428,             0.59188,             0.68386,             0.41173,            0.036184,            0.043732,            0.038956,           0.0055945,           0.0055945,           0.0055945
                  91,            0.037997,            0.054438,            0.039823,             0.63134,             0.62305,             0.68898,             0.43133,            0.035394,            0.043312,            0.038549,            0.005545,            0.005545,            0.005545
                  92,            0.035649,            0.064466,             0.04035,             0.69439,              0.6348,             0.73712,             0.46117,            0.033482,            0.042841,            0.038206,           0.0054955,           0.0054955,           0.0054955
                  93,            0.033129,            0.057521,            0.038882,             0.69913,             0.63019,             0.71843,             0.45957,            0.033037,            0.043591,            0.037989,            0.005446,            0.005446,            0.005446
                  94,            0.033335,            0.055289,            0.037781,             0.69281,             0.66324,             0.72274,             0.46751,            0.032329,            0.043514,            0.037708,           0.0053965,           0.0053965,           0.0053965
                  95,            0.031934,            0.050077,            0.040532,             0.75064,             0.63427,             0.75267,             0.45402,            0.033521,            0.044012,            0.037479,            0.005347,            0.005347,            0.005347
                  96,            0.035522,             0.05396,            0.039358,             0.73207,             0.64903,              0.7535,             0.46735,            0.033405,            0.043232,            0.037228,           0.0052975,           0.0052975,           0.0052975
                  97,            0.037588,            0.059637,            0.039331,             0.73593,             0.66555,             0.76016,              0.4099,            0.037119,            0.044481,            0.037233,            0.005248,            0.005248,            0.005248
                  98,            0.035453,            0.054053,            0.037775,             0.70164,             0.65982,              0.7676,             0.48152,            0.031108,            0.042845,            0.036615,           0.0051985,           0.0051985,           0.0051985
                  99,            0.031717,            0.055035,            0.036989,             0.74321,             0.69494,             0.76871,              0.4387,            0.033977,            0.044426,            0.036552,            0.005149,            0.005149,            0.005149
                 100,            0.035622,            0.054485,            0.037039,             0.73224,             0.67941,              0.7635,             0.44802,            0.034642,            0.045261,            0.036261,           0.0050995,           0.0050995,           0.0050995
                 101,            0.035181,            0.054131,            0.038129,             0.75858,             0.67903,             0.78035,             0.43882,            0.035057,            0.043657,            0.035986,             0.00505,             0.00505,             0.00505
                 102,            0.032853,            0.055812,            0.036692,             0.77518,             0.68196,             0.79861,             0.49174,            0.030509,            0.043005,            0.035694,           0.0050005,           0.0050005,           0.0050005
                 103,            0.034251,            0.058997,            0.037356,              0.7423,              0.6829,             0.79122,             0.47527,            0.031721,            0.043152,            0.035399,            0.004951,            0.004951,            0.004951
                 104,            0.033324,            0.055923,            0.037667,             0.73786,             0.68152,             0.79208,             0.45807,            0.032793,            0.043972,            0.035288,           0.0049015,           0.0049015,           0.0049015
                 105,            0.033712,            0.049094,            0.037229,             0.71147,             0.69328,             0.75937,             0.46485,            0.033765,            0.044018,            0.035199,            0.004852,            0.004852,            0.004852
                 106,            0.033505,            0.049402,            0.036421,             0.73869,             0.71471,             0.78542,             0.46454,            0.033327,            0.045729,            0.035042,           0.0048025,           0.0048025,           0.0048025
                 107,            0.034608,            0.054679,            0.034708,             0.70224,              0.7088,             0.76453,             0.48735,            0.032271,            0.043997,             0.03459,            0.004753,            0.004753,            0.004753
                 108,            0.035187,            0.044078,             0.03705,             0.71052,             0.69293,             0.79557,             0.47573,            0.034393,            0.044214,            0.034241,           0.0047035,           0.0047035,           0.0047035
                 109,            0.035074,            0.050183,            0.036513,             0.71724,             0.67628,             0.78407,             0.46801,            0.032658,            0.044432,            0.033823,            0.004654,            0.004654,            0.004654
                 110,            0.034027,            0.055522,            0.035984,             0.68533,             0.71852,             0.79257,             0.44778,            0.035023,            0.046207,            0.033537,           0.0046045,           0.0046045,           0.0046045
                 111,            0.033942,            0.048707,            0.034403,             0.70882,              0.7068,             0.78927,             0.48951,            0.031596,            0.044546,            0.033251,            0.004555,            0.004555,            0.004555
                 112,            0.032356,            0.060606,            0.036236,              0.7341,             0.68934,             0.78655,             0.49424,            0.033256,            0.045126,            0.033056,           0.0045055,           0.0045055,           0.0045055
                 113,            0.034184,            0.058183,            0.035332,             0.72846,              0.6969,             0.79715,             0.50253,              0.0318,             0.04344,            0.032544,            0.004456,            0.004456,            0.004456
                 114,            0.034316,            0.054032,            0.036636,             0.72279,             0.70151,             0.79166,             0.46857,            0.034513,            0.044785,            0.032424,           0.0044065,           0.0044065,           0.0044065
                 115,            0.034041,             0.05583,            0.034441,             0.75889,             0.70396,             0.81386,              0.5038,            0.032312,            0.043154,            0.032009,            0.004357,            0.004357,            0.004357
                 116,            0.033529,                0.06,            0.034698,             0.75157,             0.71988,             0.80491,             0.50281,            0.032405,            0.043665,            0.031777,           0.0043075,           0.0043075,           0.0043075
                 117,            0.033245,            0.064244,            0.035045,             0.75845,             0.70334,             0.79684,             0.49428,            0.032007,            0.043003,            0.031508,            0.004258,            0.004258,            0.004258
                 118,            0.033999,            0.057122,            0.033335,             0.75719,              0.6976,             0.79372,             0.46507,            0.034579,            0.044065,            0.031446,           0.0042085,           0.0042085,           0.0042085
                 119,            0.034993,            0.054955,            0.033602,             0.76155,             0.70973,             0.80986,             0.49919,            0.031788,            0.043053,            0.031197,            0.004159,            0.004159,            0.004159
                 120,             0.03158,            0.051538,            0.031749,             0.74117,             0.70361,             0.79728,             0.48297,            0.032706,            0.044067,            0.030931,           0.0041095,           0.0041095,           0.0041095
                 121,            0.031553,            0.056842,            0.032752,             0.75899,             0.70404,             0.81289,             0.50876,            0.031592,            0.043627,            0.030747,             0.00406,             0.00406,             0.00406
                 122,            0.031531,             0.06022,            0.033443,             0.76245,             0.70004,             0.81445,             0.52013,            0.031888,            0.044407,            0.030604,           0.0040105,           0.0040105,           0.0040105
                 123,            0.030524,             0.05368,            0.033679,             0.71979,             0.69859,             0.79867,             0.47904,            0.033506,            0.045244,             0.03055,            0.003961,            0.003961,            0.003961
                 124,            0.032324,            0.054167,            0.033293,             0.78649,             0.70921,             0.80608,             0.51389,            0.032306,            0.044935,            0.030401,           0.0039115,           0.0039115,           0.0039115
                 125,            0.031155,            0.055645,            0.033447,             0.74004,             0.69637,             0.79095,              0.5028,             0.03282,            0.044212,            0.030198,            0.003862,            0.003862,            0.003862
                 126,             0.03212,            0.051248,            0.032068,             0.76962,             0.72291,             0.81079,             0.50891,            0.031832,            0.044071,            0.030098,           0.0038125,           0.0038125,           0.0038125
                 127,            0.032124,            0.051447,            0.032129,             0.76839,             0.72772,              0.8086,             0.46664,            0.035032,            0.044336,            0.029806,            0.003763,            0.003763,            0.003763
                 128,            0.031714,            0.045335,            0.029709,              0.7777,             0.72821,             0.82743,             0.52711,            0.032037,            0.042938,            0.029288,           0.0037135,           0.0037135,           0.0037135
                 129,            0.032931,            0.056002,            0.030731,             0.80185,              0.7274,             0.85513,             0.47022,            0.034323,            0.043808,            0.029145,            0.003664,            0.003664,            0.003664
                 130,            0.031475,            0.049335,            0.032166,              0.8185,             0.72212,             0.86267,             0.52673,            0.030937,            0.043453,            0.028974,           0.0036145,           0.0036145,           0.0036145
                 131,            0.030037,            0.065825,            0.031973,               0.807,             0.71655,             0.85654,             0.54314,            0.030443,            0.043989,            0.028842,            0.003565,            0.003565,            0.003565
                 132,             0.03066,            0.059759,            0.031314,             0.78997,              0.7284,             0.82753,             0.51332,            0.032665,            0.045259,            0.028948,           0.0035155,           0.0035155,           0.0035155
                 133,            0.029681,            0.058353,            0.029241,             0.70831,             0.76223,              0.8125,             0.53783,            0.031861,            0.044819,            0.028951,            0.003466,            0.003466,            0.003466
                 134,            0.032596,             0.06426,            0.031244,              0.7015,             0.77841,             0.81223,             0.53176,            0.031266,            0.043709,            0.028682,           0.0034165,           0.0034165,           0.0034165
                 135,            0.031484,            0.058523,            0.029816,             0.71795,             0.78221,              0.8288,             0.51554,            0.032427,            0.043139,            0.028476,            0.003367,            0.003367,            0.003367
                 136,            0.031448,            0.046427,            0.030862,             0.76467,             0.78818,             0.85741,             0.54465,            0.030152,            0.042494,            0.028307,           0.0033175,           0.0033175,           0.0033175
                 137,              0.0296,            0.057793,            0.031129,             0.75437,             0.80438,             0.85523,             0.54714,            0.030651,            0.042866,            0.028058,            0.003268,            0.003268,            0.003268
                 138,            0.031619,            0.058618,            0.030121,             0.75666,             0.80499,             0.84545,             0.55314,            0.030494,            0.042683,            0.027832,           0.0032185,           0.0032185,           0.0032185
                 139,              0.0313,            0.057314,            0.030412,             0.76224,             0.80795,             0.84584,             0.52576,            0.030808,            0.042635,            0.027595,            0.003169,            0.003169,            0.003169
                 140,            0.030405,            0.064033,            0.030227,             0.76196,             0.82738,              0.8428,             0.54575,            0.030386,            0.042931,            0.027472,           0.0031195,           0.0031195,           0.0031195
                 141,            0.030984,            0.052485,            0.029187,             0.73353,             0.81033,             0.81988,             0.49791,            0.032489,            0.043713,            0.027469,             0.00307,             0.00307,             0.00307
                 142,            0.029336,            0.054803,            0.028841,             0.75619,              0.8442,             0.84358,             0.52148,            0.031562,            0.043503,            0.027191,           0.0030205,           0.0030205,           0.0030205
                 143,            0.029373,            0.052795,            0.028447,             0.76362,             0.83031,              0.8426,             0.52284,             0.03114,            0.043365,            0.027034,            0.002971,            0.002971,            0.002971
                 144,             0.02903,            0.047788,            0.028036,             0.78282,             0.83356,             0.86411,             0.55531,             0.03034,            0.042595,            0.026708,           0.0029215,           0.0029215,           0.0029215
                 145,            0.030813,            0.054681,            0.029326,             0.79832,             0.84123,             0.86937,             0.53888,            0.031047,             0.04216,            0.026341,            0.002872,            0.002872,            0.002872
                 146,            0.032051,            0.051685,            0.029057,             0.78346,              0.8471,             0.86541,             0.54307,            0.031828,             0.04282,            0.026198,           0.0028225,           0.0028225,           0.0028225
                 147,            0.030182,            0.058899,            0.028172,             0.80157,             0.83874,             0.87081,             0.53392,            0.031386,            0.043407,            0.026153,            0.002773,            0.002773,            0.002773
                 148,            0.031033,            0.056314,            0.029092,             0.82367,             0.84435,             0.87458,             0.55801,            0.030602,            0.042965,            0.026075,           0.0027235,           0.0027235,           0.0027235
                 149,            0.030635,            0.060183,            0.029003,             0.82718,             0.84233,             0.86358,             0.52149,            0.032067,            0.042973,            0.026004,            0.002674,            0.002674,            0.002674
                 150,            0.030795,            0.065196,            0.028926,             0.80954,             0.82331,             0.84888,             0.55511,            0.031541,            0.043537,             0.02609,           0.0026245,           0.0026245,           0.0026245
                 151,             0.02992,            0.054244,            0.029083,             0.80795,             0.82019,               0.842,             0.51109,            0.032607,             0.04459,            0.026141,            0.002575,            0.002575,            0.002575
                 152,            0.029903,            0.047224,            0.027472,             0.80864,             0.81972,             0.84532,             0.53765,            0.032022,            0.043743,            0.025987,           0.0025255,           0.0025255,           0.0025255
                 153,             0.02815,            0.040713,            0.027618,             0.81403,             0.81925,             0.84788,             0.52055,            0.032866,            0.043686,            0.025758,            0.002476,            0.002476,            0.002476
                 154,            0.029669,            0.057503,             0.02802,             0.81085,             0.81574,             0.84587,             0.54954,            0.031619,            0.043156,            0.025572,           0.0024265,           0.0024265,           0.0024265
                 155,            0.028983,            0.055063,            0.026929,             0.80028,             0.80911,             0.84222,             0.55709,            0.031827,            0.043434,            0.025572,            0.002377,            0.002377,            0.002377
                 156,            0.028428,            0.054548,            0.026211,             0.80987,             0.83074,             0.86626,             0.55549,            0.031508,            0.043499,            0.025414,           0.0023275,           0.0023275,           0.0023275
                 157,            0.027391,            0.050239,            0.026867,             0.82221,             0.85079,             0.87211,             0.56621,            0.031604,            0.043697,            0.025257,            0.002278,            0.002278,            0.002278
                 158,            0.027946,            0.058443,            0.027328,             0.82767,             0.84507,             0.87156,             0.56725,            0.031681,            0.044796,            0.025251,           0.0022285,           0.0022285,           0.0022285
                 159,            0.028161,            0.050774,             0.02682,             0.81948,             0.84619,             0.86597,             0.56033,            0.031686,            0.044651,             0.02506,            0.002179,            0.002179,            0.002179
                 160,            0.027981,            0.052151,            0.027398,             0.82474,             0.85055,             0.87182,             0.55702,            0.031775,            0.044067,            0.024842,           0.0021295,           0.0021295,           0.0021295
                 161,            0.027713,            0.048427,             0.02616,             0.82211,             0.83741,             0.87273,             0.56463,            0.030859,            0.043617,            0.024688,             0.00208,             0.00208,             0.00208
                 162,             0.02824,            0.056164,            0.026929,             0.82226,             0.83715,              0.8715,             0.56357,            0.030587,            0.043026,            0.024525,           0.0020305,           0.0020305,           0.0020305
                 163,            0.029811,            0.055355,            0.027505,             0.82389,             0.84071,             0.87412,             0.56882,            0.031203,            0.043606,            0.024422,            0.001981,            0.001981,            0.001981
