               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  28,            0.054912,            0.087321,            0.064164,             0.29362,                0.36,             0.26552,             0.13876,            0.041704,            0.037535,            0.061729,           0.0086635,           0.0086635,           0.0086635
                  29,            0.052798,            0.086949,            0.063547,             0.30694,             0.35412,             0.25709,             0.14192,            0.037846,            0.037833,            0.061466,            0.008614,            0.008614,            0.008614
                  30,            0.052677,            0.081516,            0.062333,             0.32519,             0.35827,              0.2775,             0.13383,            0.040809,            0.036611,            0.061203,           0.0085645,           0.0085645,           0.0085645
                  31,            0.051091,            0.089195,            0.063304,              0.3174,             0.40779,             0.28514,             0.15157,            0.039199,            0.037499,              0.0611,            0.008515,            0.008515,            0.008515
                  32,            0.051268,            0.086989,            0.063728,             0.30579,             0.47549,             0.31053,             0.13777,            0.039361,            0.036435,             0.06102,           0.0084655,           0.0084655,           0.0084655
                  33,            0.049477,            0.079784,            0.064123,             0.22468,              0.5499,             0.29595,             0.18235,             0.03289,            0.036118,            0.060768,            0.008416,            0.008416,            0.008416
                  34,            0.048087,            0.081311,            0.062962,             0.26614,             0.45103,             0.28766,             0.16208,             0.03762,            0.036959,            0.060402,           0.0083665,           0.0083665,           0.0083665
                  35,            0.048845,            0.071338,            0.063287,             0.29707,             0.41778,             0.28094,             0.15279,            0.037297,            0.036901,            0.060139,            0.008317,            0.008317,            0.008317
                  36,            0.049786,             0.07952,            0.062197,              0.3045,             0.49407,             0.29848,             0.15844,            0.036328,            0.036171,            0.060047,           0.0082675,           0.0082675,           0.0082675
                  37,            0.048837,            0.083259,            0.062893,             0.24439,             0.53151,             0.33574,             0.19535,            0.032195,            0.035518,            0.059898,            0.008218,            0.008218,            0.008218
                  38,            0.048901,             0.08585,            0.062967,             0.17006,              0.5538,             0.33019,             0.18117,            0.034008,            0.036223,            0.059772,           0.0081685,           0.0081685,           0.0081685
                  39,            0.047787,            0.077698,            0.061999,             0.20891,             0.48673,             0.31458,             0.17445,             0.03456,            0.035217,            0.059669,            0.008119,            0.008119,            0.008119
                  40,            0.046641,            0.083793,            0.061695,             0.21587,              0.4593,             0.30466,             0.16517,            0.035422,            0.034922,            0.059235,           0.0080695,           0.0080695,           0.0080695
                  41,            0.046378,            0.091275,            0.062572,             0.22588,             0.45746,             0.32133,             0.18049,            0.034944,            0.034942,            0.058926,             0.00802,             0.00802,             0.00802
                  42,            0.047201,            0.075759,            0.061677,             0.21723,             0.46377,             0.33071,             0.20002,            0.032055,             0.03465,            0.058502,           0.0079705,           0.0079705,           0.0079705
                  43,            0.047586,            0.074069,            0.061111,             0.22399,              0.5348,              0.3083,             0.15762,            0.041448,            0.034741,            0.058331,            0.007921,            0.007921,            0.007921
                  44,            0.048724,            0.077984,            0.062831,             0.30486,              0.5012,              0.3443,             0.21172,            0.030015,            0.034738,            0.057816,           0.0078715,           0.0078715,           0.0078715
                  45,            0.042221,            0.077091,            0.060253,             0.31161,              0.4993,             0.34374,             0.19491,            0.032996,            0.033898,            0.057449,            0.007822,            0.007822,            0.007822
                  46,            0.043832,            0.071714,            0.060416,             0.31148,             0.53747,             0.36126,             0.22282,            0.032359,            0.034982,            0.057014,           0.0077725,           0.0077725,           0.0077725
                  47,            0.045978,             0.06794,            0.060902,             0.30453,             0.47143,             0.35425,             0.22324,            0.030599,            0.034609,            0.056602,            0.007723,            0.007723,            0.007723
                  48,            0.044259,            0.077667,            0.060079,             0.27564,             0.54849,             0.37103,             0.23048,            0.028816,            0.034813,            0.056122,           0.0076735,           0.0076735,           0.0076735
                  49,             0.04346,            0.077583,            0.060971,             0.29871,             0.55865,             0.37208,             0.24388,            0.026698,            0.034579,            0.055756,            0.007624,            0.007624,            0.007624
                  50,             0.04543,            0.072099,            0.060853,             0.34778,             0.50129,             0.37639,              0.2268,            0.030495,            0.034323,            0.055389,           0.0075745,           0.0075745,           0.0075745
                  51,            0.044681,            0.067935,            0.061611,             0.38891,             0.51395,             0.38647,             0.21387,            0.035904,            0.035326,            0.055241,            0.007525,            0.007525,            0.007525
                  52,            0.045799,            0.081817,             0.05987,             0.37762,             0.55445,             0.41906,             0.25027,            0.029192,            0.033969,            0.055035,           0.0074755,           0.0074755,           0.0074755
                  53,            0.043325,            0.070575,            0.058756,             0.41269,             0.49435,             0.40214,             0.24315,            0.029647,            0.036094,            0.054737,            0.007426,            0.007426,            0.007426
                  54,            0.044405,            0.084411,            0.058972,             0.41479,             0.54206,             0.41532,             0.24801,            0.031419,            0.034595,            0.054039,           0.0073765,           0.0073765,           0.0073765
                  55,            0.042184,            0.077377,             0.05896,              0.4264,             0.54268,             0.42796,             0.28157,            0.027345,            0.034418,            0.053513,            0.007327,            0.007327,            0.007327
                  56,            0.043298,             0.06386,              0.0576,             0.36708,              0.5253,             0.40533,             0.22149,            0.035994,            0.035483,            0.053638,           0.0072775,           0.0072775,           0.0072775
                  57,            0.043484,            0.087193,            0.057908,              0.3708,             0.56849,              0.4537,             0.28252,            0.028217,            0.034467,            0.053432,            0.007228,            0.007228,            0.007228
                  58,             0.04408,            0.072547,            0.058135,             0.40528,             0.53995,              0.4421,             0.25041,            0.034014,            0.034993,            0.053535,           0.0071785,           0.0071785,           0.0071785
                  59,            0.044145,            0.086791,            0.058168,             0.40944,              0.5068,              0.4675,             0.30426,            0.028026,            0.034332,            0.053181,            0.007129,            0.007129,            0.007129
                  60,            0.043872,            0.075693,            0.056791,              0.4972,             0.55548,             0.49279,             0.30371,            0.029168,            0.034367,            0.052803,           0.0070795,           0.0070795,           0.0070795
                  61,            0.041954,            0.075986,             0.05685,             0.47542,             0.48513,             0.50087,             0.30932,            0.028939,            0.034133,            0.052151,             0.00703,             0.00703,             0.00703
                  62,            0.042092,            0.070879,             0.05568,             0.50796,             0.44602,             0.50859,             0.29788,            0.030026,            0.034001,            0.051876,           0.0069805,           0.0069805,           0.0069805
                  63,            0.042585,            0.075368,            0.057298,             0.56237,             0.48028,              0.5124,             0.33294,            0.026769,            0.033241,            0.051407,            0.006931,            0.006931,            0.006931
                  64,            0.041732,            0.075771,            0.054737,             0.48089,             0.49919,             0.49426,             0.30421,            0.030984,            0.034528,            0.051052,           0.0068815,           0.0068815,           0.0068815
                  65,            0.041784,            0.088496,            0.057931,             0.52377,             0.50355,             0.50763,              0.3299,            0.026695,            0.032805,            0.050508,            0.006832,            0.006832,            0.006832
                  66,            0.041243,              0.0786,            0.055625,             0.57095,             0.48578,             0.53613,             0.35312,            0.027967,            0.032527,            0.050102,           0.0067825,           0.0067825,           0.0067825
                  67,            0.040892,            0.083102,             0.05506,             0.48677,             0.51133,              0.5281,             0.33203,            0.027226,            0.033351,            0.049793,            0.006733,            0.006733,            0.006733
                  68,            0.043285,            0.077333,            0.054788,              0.4329,             0.56065,             0.51995,             0.30308,            0.031255,            0.032993,            0.049541,           0.0066835,           0.0066835,           0.0066835
                  69,            0.040373,            0.068766,            0.053595,             0.50648,             0.61067,             0.54795,             0.36773,            0.024902,            0.032538,            0.049049,            0.006634,            0.006634,            0.006634
                  70,            0.043519,            0.069752,            0.054619,             0.54425,             0.53041,             0.56006,             0.32233,            0.033549,            0.033512,            0.048843,           0.0065845,           0.0065845,           0.0065845
                  71,            0.042717,            0.073844,            0.054147,             0.55375,             0.54381,             0.58201,             0.37362,            0.028437,            0.032732,            0.048203,            0.006535,            0.006535,            0.006535
                  72,            0.041241,            0.078512,            0.054437,             0.65218,             0.51012,              0.6136,             0.38495,            0.027015,            0.033185,            0.047968,           0.0064855,           0.0064855,           0.0064855
                  73,            0.039712,            0.068447,            0.054337,             0.65683,             0.48719,             0.63625,             0.43184,            0.025901,            0.032799,             0.04763,            0.006436,            0.006436,            0.006436
                  74,            0.038178,            0.061098,            0.052121,             0.57145,             0.57602,             0.62987,             0.34418,            0.032798,            0.033511,            0.047367,           0.0063865,           0.0063865,           0.0063865
                  75,            0.041004,            0.075058,            0.053193,              0.5706,             0.59172,             0.64466,             0.41994,            0.026365,            0.033588,            0.046864,            0.006337,            0.006337,            0.006337
                  76,            0.042627,            0.077434,            0.053414,             0.60352,              0.5552,             0.62901,             0.36803,            0.030369,            0.033387,            0.046663,           0.0062875,           0.0062875,           0.0062875
                  77,            0.040405,            0.075923,            0.053268,               0.581,             0.58856,             0.63328,             0.40237,            0.027027,            0.032983,            0.046137,            0.006238,            0.006238,            0.006238
                  78,            0.040425,            0.074943,            0.052563,             0.58909,             0.56233,             0.60569,             0.37537,            0.029812,            0.032601,            0.045765,           0.0061885,           0.0061885,           0.0061885
                  79,            0.040444,            0.068792,            0.052253,             0.51251,             0.60493,             0.61665,             0.40311,            0.026938,            0.032203,            0.045364,            0.006139,            0.006139,            0.006139
                  80,            0.041074,            0.069256,            0.051682,             0.53763,             0.59303,             0.60725,             0.39228,            0.028571,            0.031723,             0.04513,           0.0060895,           0.0060895,           0.0060895
                  81,            0.039671,            0.071663,            0.051677,             0.66907,             0.53458,             0.61881,             0.41965,            0.025829,              0.0314,            0.044838,             0.00604,             0.00604,             0.00604
                  82,            0.041469,            0.069979,            0.052643,              0.6789,             0.54506,             0.63807,             0.43293,             0.02737,            0.031178,            0.044672,           0.0059905,           0.0059905,           0.0059905
                  83,            0.039293,            0.069006,            0.051977,             0.63999,             0.57332,             0.64123,             0.40148,            0.027829,            0.031549,            0.044374,            0.005941,            0.005941,            0.005941
                  84,            0.038207,            0.072211,            0.051497,             0.65272,             0.56391,             0.65998,             0.44306,            0.025653,            0.031512,            0.043974,           0.0058915,           0.0058915,           0.0058915
                  85,            0.038267,             0.07677,            0.051095,             0.72522,             0.54796,             0.67705,             0.46542,            0.024832,            0.032769,            0.043499,            0.005842,            0.005842,            0.005842
                  86,             0.03729,             0.07483,             0.05141,             0.73704,             0.56851,             0.66028,             0.44928,            0.025448,            0.031591,            0.043287,           0.0057925,           0.0057925,           0.0057925
                  87,            0.039741,             0.06902,            0.051186,             0.72407,             0.59278,             0.68185,             0.45286,            0.025885,            0.031121,            0.042967,            0.005743,            0.005743,            0.005743
                  88,            0.042901,            0.070888,            0.052013,             0.74825,              0.5471,             0.67174,             0.41487,            0.028801,            0.031559,            0.042841,           0.0056935,           0.0056935,           0.0056935
                  89,            0.039377,            0.065677,            0.049489,             0.77238,             0.58679,             0.67737,                0.46,            0.025447,            0.031152,            0.042606,            0.005644,            0.005644,            0.005644
                  90,            0.039278,            0.069459,            0.049954,             0.70505,             0.61255,             0.71083,             0.45468,            0.025544,            0.031383,              0.0424,           0.0055945,           0.0055945,           0.0055945
                  91,            0.037262,            0.071391,            0.049621,             0.71101,             0.57712,             0.71266,             0.51204,            0.023797,            0.031354,            0.042103,            0.005545,            0.005545,            0.005545
                  92,            0.038842,            0.074004,              0.0495,              0.7796,              0.5512,             0.71583,             0.49091,            0.023392,            0.031278,            0.041737,           0.0054955,           0.0054955,           0.0054955
                  93,            0.038692,            0.065249,            0.048536,             0.73722,             0.58061,             0.71706,             0.49291,             0.02617,            0.031834,            0.041348,            0.005446,            0.005446,            0.005446
                  94,            0.039477,            0.064005,            0.047694,             0.64379,             0.63845,             0.69442,             0.35894,            0.032147,            0.033228,            0.041348,           0.0053965,           0.0053965,           0.0053965
                  95,            0.038127,            0.065505,             0.05017,             0.76222,             0.61996,             0.72084,             0.47525,             0.02614,            0.032346,            0.040901,            0.005347,            0.005347,            0.005347
                  96,            0.037176,            0.066416,            0.048267,             0.75464,             0.61812,             0.70953,             0.47437,            0.023449,            0.031632,            0.040564,           0.0052975,           0.0052975,           0.0052975
                  97,            0.037461,            0.074256,            0.049035,             0.79041,             0.61804,             0.71632,             0.49879,            0.024371,            0.031487,            0.040209,            0.005248,            0.005248,            0.005248
                  98,            0.036236,            0.065016,            0.049305,             0.84071,             0.61859,             0.71651,             0.48867,            0.024011,            0.031102,            0.039934,           0.0051985,           0.0051985,           0.0051985
                  99,            0.036115,            0.068252,             0.04713,             0.83538,             0.63269,             0.72485,             0.50788,            0.023333,            0.030729,            0.039545,            0.005149,            0.005149,            0.005149
                 100,            0.037006,            0.066499,            0.044928,             0.82439,             0.63827,             0.72065,             0.44884,             0.02618,            0.031619,            0.039391,           0.0050995,           0.0050995,           0.0050995
                 101,            0.035861,            0.067587,            0.045632,             0.84107,             0.63227,             0.72819,             0.51783,            0.024091,            0.030955,            0.038941,             0.00505,             0.00505,             0.00505
                 102,            0.039051,             0.06741,            0.046004,             0.82454,              0.6428,             0.72988,             0.46484,            0.027743,            0.031861,            0.038684,           0.0050005,           0.0050005,           0.0050005
                 103,            0.040128,            0.075202,            0.046217,             0.80838,             0.60456,             0.70749,             0.51599,            0.023365,             0.03111,            0.038272,            0.004951,            0.004951,            0.004951
                 104,            0.039637,            0.071857,            0.046676,             0.80507,             0.60418,             0.71441,             0.39155,            0.031953,            0.032256,            0.038152,           0.0049015,           0.0049015,           0.0049015
                 105,            0.038844,            0.064193,            0.044961,             0.78741,             0.62067,             0.71392,             0.50682,            0.023429,            0.031045,            0.037794,            0.004852,            0.004852,            0.004852
                 106,            0.039313,            0.066436,            0.046703,             0.74195,             0.63391,             0.71584,             0.41444,            0.030142,            0.031885,            0.037743,           0.0048025,           0.0048025,           0.0048025
                 107,            0.039656,            0.068834,            0.045629,             0.75705,             0.65421,             0.73854,             0.52437,            0.023806,            0.030896,            0.037354,            0.004753,            0.004753,            0.004753
                 108,            0.036598,            0.055508,            0.044798,             0.74991,             0.66354,             0.74315,              0.4822,            0.026847,            0.031795,            0.037045,           0.0047035,           0.0047035,           0.0047035
                 109,             0.03829,            0.071525,            0.045926,             0.78475,             0.64101,             0.74461,             0.53331,               0.024,            0.031993,            0.036621,            0.004654,            0.004654,            0.004654
                 110,            0.037709,            0.070427,             0.04458,             0.79891,             0.64774,             0.74759,             0.42786,            0.029651,            0.032723,            0.036395,           0.0046045,           0.0046045,           0.0046045
                 111,            0.037138,            0.062476,            0.045328,             0.83198,              0.6377,             0.75377,             0.53446,            0.024527,            0.031307,            0.036057,            0.004555,            0.004555,            0.004555
                 112,            0.038692,            0.071969,            0.045083,             0.83448,             0.65324,             0.75296,             0.50806,            0.026494,            0.031034,            0.035889,           0.0045055,           0.0045055,           0.0045055
                 113,            0.037282,             0.07124,            0.044701,             0.79579,             0.66363,             0.75249,             0.55215,             0.02264,            0.029843,            0.035603,            0.004456,            0.004456,            0.004456
                 114,            0.037646,            0.070697,            0.045939,             0.77699,              0.6715,             0.74778,             0.46322,            0.028975,            0.030897,            0.035522,           0.0044065,           0.0044065,           0.0044065
                 115,            0.035764,            0.063604,            0.043801,              0.7198,              0.6677,             0.74929,             0.53107,            0.023992,            0.030329,            0.035282,            0.004357,            0.004357,            0.004357
                 116,            0.035897,            0.073402,            0.043832,             0.81544,             0.66704,             0.75658,             0.52777,             0.02512,            0.030926,            0.034993,           0.0043075,           0.0043075,           0.0043075
                 117,            0.038104,            0.074363,            0.044564,             0.78079,             0.63405,             0.73891,             0.51453,            0.024567,            0.031478,            0.034819,            0.004258,            0.004258,            0.004258
                 118,            0.033601,            0.070968,            0.042304,             0.79861,             0.64631,             0.74572,              0.5194,            0.024581,             0.03187,            0.034604,           0.0042085,           0.0042085,           0.0042085
                 119,            0.035838,            0.060153,            0.043179,             0.76596,             0.65686,             0.74394,             0.52294,             0.02353,            0.031104,            0.034421,            0.004159,            0.004159,            0.004159
                 120,            0.034059,            0.065827,            0.041389,             0.80346,             0.68104,             0.75435,             0.49334,            0.026079,             0.03169,            0.034181,           0.0041095,           0.0041095,           0.0041095
                 121,            0.034186,            0.065377,            0.041355,             0.79501,             0.68273,             0.75981,             0.53036,            0.023841,            0.031643,            0.033926,             0.00406,             0.00406,             0.00406
                 122,            0.035585,            0.073236,            0.043559,             0.80159,             0.68543,             0.77178,             0.52139,            0.024944,            0.032874,            0.033749,           0.0040105,           0.0040105,           0.0040105
                 123,            0.033045,            0.061321,            0.040853,             0.77344,             0.68533,             0.74747,             0.50329,            0.024974,            0.032132,            0.033405,            0.003961,            0.003961,            0.003961
                 124,            0.034503,            0.062335,            0.041338,               0.771,             0.70109,             0.75316,             0.53212,            0.023178,            0.031868,            0.032956,           0.0039115,           0.0039115,           0.0039115
                 125,            0.035578,            0.066757,            0.041903,             0.69226,             0.70457,             0.74951,             0.50942,            0.026539,            0.032122,            0.032762,            0.003862,            0.003862,            0.003862
                 126,            0.034234,            0.064948,            0.040118,             0.67361,             0.69259,             0.73475,             0.52317,            0.024047,            0.031728,            0.032536,           0.0038125,           0.0038125,           0.0038125
                 127,            0.035827,            0.057226,            0.041444,             0.70992,             0.72127,             0.75983,             0.48903,            0.027169,             0.03254,            0.032461,            0.003763,            0.003763,            0.003763
                 128,            0.037042,            0.061463,            0.040783,             0.70692,             0.73089,              0.7586,             0.53943,            0.024514,            0.032127,            0.032032,           0.0037135,           0.0037135,           0.0037135
                 129,            0.038226,            0.065859,            0.040917,             0.70017,             0.70059,             0.74527,             0.44745,            0.029915,             0.03262,            0.031938,            0.003664,            0.003664,            0.003664
                 130,            0.034596,            0.061325,            0.040598,             0.72957,             0.70953,             0.75827,             0.51549,             0.02613,             0.03165,            0.031694,           0.0036145,           0.0036145,           0.0036145
                 131,            0.037342,             0.07535,            0.041101,             0.72867,             0.70083,             0.76084,             0.53191,            0.025866,            0.031214,            0.031431,            0.003565,            0.003565,            0.003565
                 132,            0.036066,            0.072598,            0.040148,             0.81148,             0.69155,             0.77607,             0.50044,            0.027784,            0.031957,            0.031317,           0.0035155,           0.0035155,           0.0035155
                 133,            0.034699,             0.06672,             0.04027,             0.74917,              0.7154,             0.78529,              0.5658,            0.024174,            0.030805,            0.031085,            0.003466,            0.003466,            0.003466
                 134,            0.036849,            0.073523,            0.041353,             0.80514,              0.7132,             0.79283,             0.54949,            0.026056,            0.031385,            0.030968,           0.0034165,           0.0034165,           0.0034165
                 135,            0.034066,            0.071063,            0.040158,             0.81397,              0.6984,             0.80094,             0.57377,            0.023559,            0.030879,            0.030822,            0.003367,            0.003367,            0.003367
                 136,            0.033902,            0.059425,            0.038915,             0.82925,              0.6946,             0.79854,             0.52121,            0.026993,            0.031235,            0.030862,           0.0033175,           0.0033175,           0.0033175
                 137,            0.034263,            0.064215,            0.039851,             0.82396,             0.69174,             0.80232,                0.55,            0.025966,            0.030822,            0.030613,            0.003268,            0.003268,            0.003268
                 138,            0.033665,            0.076432,            0.038789,             0.72965,              0.7268,             0.81082,             0.54791,            0.027434,            0.031646,            0.030496,           0.0032185,           0.0032185,           0.0032185
                 139,            0.036965,            0.070941,            0.040194,             0.70552,             0.75267,             0.80881,             0.55389,            0.026693,            0.031225,            0.030344,            0.003169,            0.003169,            0.003169
                 140,            0.032815,            0.076054,            0.038602,             0.72983,             0.73049,             0.80243,             0.56505,            0.024928,            0.030647,            0.030181,           0.0031195,           0.0031195,           0.0031195
                 141,            0.033339,            0.067589,            0.038507,             0.71792,             0.74856,             0.80808,             0.49878,            0.027992,            0.031615,            0.030087,             0.00307,             0.00307,             0.00307
                 142,            0.032452,            0.061515,            0.036442,             0.68294,             0.73167,               0.801,             0.55955,            0.025538,            0.030715,            0.029838,           0.0030205,           0.0030205,           0.0030205
                 143,            0.033318,            0.060626,            0.039073,             0.68735,             0.76743,             0.81038,             0.53271,            0.027348,            0.032074,            0.029712,            0.002971,            0.002971,            0.002971
                 144,            0.035271,            0.065902,            0.037024,             0.69839,             0.76982,             0.81839,             0.56548,            0.026915,            0.032483,            0.029477,           0.0029215,           0.0029215,           0.0029215
                 145,            0.035232,             0.06918,            0.040176,             0.69843,             0.77516,             0.80819,             0.56929,            0.026089,             0.03162,            0.029165,            0.002872,            0.002872,            0.002872
                 146,            0.034667,            0.072147,            0.038379,             0.70104,             0.74988,             0.81089,               0.565,            0.025981,            0.030591,            0.028968,           0.0028225,           0.0028225,           0.0028225
                 147,            0.033026,             0.06568,            0.037017,             0.67002,              0.8103,             0.81041,             0.56605,            0.025189,            0.030481,            0.028779,            0.002773,            0.002773,            0.002773
                 148,            0.034144,            0.064348,            0.037342,             0.70694,             0.80808,             0.81204,             0.58163,            0.023932,            0.030412,            0.028459,           0.0027235,           0.0027235,           0.0027235
                 149,            0.033044,            0.071348,            0.037327,             0.67642,             0.81747,             0.81577,             0.52736,            0.026324,            0.031199,            0.028361,            0.002674,            0.002674,            0.002674
                 150,             0.03615,             0.08011,            0.038129,             0.72731,              0.7871,             0.81517,             0.58556,            0.024525,            0.030523,            0.028207,           0.0026245,           0.0026245,           0.0026245
                 151,            0.032682,             0.06454,            0.037673,              0.7478,             0.77683,             0.81378,             0.58162,            0.023731,            0.030568,            0.028082,            0.002575,            0.002575,            0.002575
                 152,            0.033689,            0.060616,             0.03655,             0.74742,             0.77131,             0.82058,             0.56136,            0.025285,            0.031182,            0.027921,           0.0025255,           0.0025255,           0.0025255
                 153,            0.033134,            0.049027,            0.037167,             0.72163,             0.78769,             0.82449,             0.56764,            0.026348,             0.03092,            0.027689,            0.002476,            0.002476,            0.002476
                 154,            0.034835,             0.07266,            0.038015,               0.742,             0.78114,              0.8399,             0.59775,            0.025306,            0.030687,            0.027467,           0.0024265,           0.0024265,           0.0024265
                 155,            0.032289,            0.064709,            0.036093,             0.73623,             0.77428,             0.83222,               0.601,            0.024874,            0.030656,             0.02738,            0.002377,            0.002377,            0.002377
                 156,            0.031869,            0.067203,            0.036466,             0.74191,             0.79231,             0.83574,             0.60578,            0.024266,            0.030902,            0.027271,           0.0023275,           0.0023275,           0.0023275
                 157,            0.032384,            0.067007,            0.035367,             0.76853,              0.7921,             0.83363,             0.60028,            0.024156,            0.031119,            0.027173,            0.002278,            0.002278,            0.002278
                 158,            0.034482,             0.06779,              0.0378,             0.75355,             0.79761,              0.8274,             0.58196,            0.025285,            0.031767,             0.02715,           0.0022285,           0.0022285,           0.0022285
                 159,             0.03151,            0.055996,            0.035152,             0.75011,             0.79854,             0.83286,             0.58229,            0.026415,            0.031872,            0.027034,            0.002179,            0.002179,            0.002179
                 160,            0.032629,            0.067984,            0.037447,             0.70753,             0.81472,             0.84787,             0.58764,            0.026042,            0.031699,            0.026954,           0.0021295,           0.0021295,           0.0021295
                 161,            0.034768,             0.06052,            0.036869,             0.77313,             0.77729,             0.84183,             0.59308,             0.02584,            0.031641,            0.026849,             0.00208,             0.00208,             0.00208
                 162,              0.0326,            0.072906,            0.036755,              0.7608,             0.77088,             0.84126,             0.62034,            0.023782,            0.031266,            0.026726,           0.0020305,           0.0020305,           0.0020305
                 163,            0.033891,            0.061516,            0.037584,             0.74763,             0.78174,              0.8414,             0.62488,            0.024237,            0.031168,              0.0266,            0.001981,            0.001981,            0.001981
