               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  13,             0.05959,            0.057042,             0.04797,             0.97541,            0.022024,            0.059546,            0.024222,            0.065587,            0.038177,            0.068356,            0.009604,            0.009604,            0.009604
                  14,            0.061799,            0.057127,              0.0508,             0.96057,            0.032937,            0.053068,            0.024716,            0.063437,             0.03586,            0.067638,            0.009571,            0.009571,            0.009571
                  15,            0.055567,            0.055435,            0.046763,             0.98904,            0.023909,             0.05763,             0.03002,             0.06267,            0.036536,            0.067337,            0.009538,            0.009538,            0.009538
                  16,            0.055063,            0.058301,            0.048539,             0.96046,            0.031765,             0.06551,             0.02871,            0.060195,            0.039053,            0.067115,            0.009505,            0.009505,            0.009505
                  17,            0.055559,            0.058466,            0.047778,             0.97051,            0.030754,            0.069291,            0.030523,            0.060092,            0.038508,            0.067157,            0.009472,            0.009472,            0.009472
                  18,             0.05556,            0.054427,            0.043603,              0.9757,            0.034334,            0.077251,            0.036364,            0.060569,            0.038141,            0.067082,            0.009439,            0.009439,            0.009439
                  19,            0.052172,            0.057108,            0.042349,             0.96113,            0.044048,            0.072344,            0.034736,            0.060558,            0.039152,            0.066732,            0.009406,            0.009406,            0.009406
                  20,            0.057264,            0.061415,            0.041346,             0.96211,            0.043068,            0.081851,            0.043227,            0.058999,            0.038796,            0.065627,            0.009373,            0.009373,            0.009373
                  21,             0.05486,            0.054695,            0.043368,             0.96119,            0.043054,            0.078127,            0.043444,            0.057462,            0.039361,            0.065109,             0.00934,             0.00934,             0.00934
                  22,            0.053561,            0.054478,            0.041707,             0.96845,            0.041369,            0.076939,            0.042622,            0.055772,            0.038056,            0.065053,            0.009307,            0.009307,            0.009307
                  23,            0.051473,             0.05565,            0.042504,             0.95861,            0.041468,            0.078575,            0.041246,            0.056779,            0.037734,             0.06471,            0.009274,            0.009274,            0.009274
                  24,            0.050292,            0.055267,            0.042984,              0.9601,            0.039587,            0.070503,            0.032189,            0.058465,            0.039383,            0.064798,            0.009241,            0.009241,            0.009241
                  25,            0.050269,            0.054443,            0.043368,             0.96588,            0.044688,            0.077886,            0.039698,            0.056023,            0.040373,             0.06437,            0.009208,            0.009208,            0.009208
                  26,            0.048617,            0.052375,            0.038712,             0.96768,            0.031052,            0.062947,            0.033256,            0.058977,            0.040944,            0.064873,            0.009175,            0.009175,            0.009175
                  27,            0.050687,            0.050883,            0.039252,             0.91583,            0.054266,            0.076048,            0.038903,            0.058602,            0.042844,             0.06358,            0.009142,            0.009142,            0.009142
                  28,            0.050398,            0.051496,             0.03858,             0.93269,            0.046825,            0.080165,            0.045264,            0.058282,            0.041446,            0.062802,            0.009109,            0.009109,            0.009109
                  29,            0.049532,            0.053916,            0.038739,             0.96572,             0.04658,            0.088816,            0.046502,            0.059212,             0.04048,             0.06298,            0.009076,            0.009076,            0.009076
                  30,            0.048257,            0.053525,            0.039936,             0.96657,            0.043444,            0.091131,            0.049239,             0.05765,            0.042528,            0.062612,            0.009043,            0.009043,            0.009043
                  31,            0.049211,            0.051571,            0.039771,              0.9359,            0.043353,            0.087249,            0.047303,            0.059714,            0.039698,            0.062375,             0.00901,             0.00901,             0.00901
                  32,            0.047432,            0.046683,            0.037689,             0.97177,            0.041667,            0.091169,            0.048335,            0.057278,            0.039385,            0.062401,            0.008977,            0.008977,            0.008977
                  33,            0.045942,            0.048475,            0.039343,             0.97773,            0.041419,            0.080178,             0.04112,             0.05836,            0.041168,            0.061677,            0.008944,            0.008944,            0.008944
                  34,            0.047863,            0.048444,            0.040586,             0.96751,            0.045833,            0.088287,            0.041523,            0.057787,            0.039683,            0.062074,            0.008911,            0.008911,            0.008911
                  35,            0.047266,            0.044708,            0.037699,             0.97929,            0.046046,            0.087049,            0.044062,              0.0583,            0.040514,            0.062298,            0.008878,            0.008878,            0.008878
                  36,            0.048881,             0.04957,            0.036695,             0.89438,            0.074107,              0.1031,            0.051941,            0.058278,            0.040094,             0.06255,            0.008845,            0.008845,            0.008845
                  37,            0.046869,            0.046266,            0.035634,             0.95541,            0.070933,            0.092804,            0.045156,            0.059508,            0.040611,            0.062238,            0.008812,            0.008812,            0.008812
                  38,              0.0491,            0.048254,            0.039284,             0.92559,            0.064782,            0.083167,            0.045827,            0.057853,            0.041157,            0.062532,            0.008779,            0.008779,            0.008779
                  39,            0.047044,            0.048667,            0.036779,             0.90336,            0.063889,            0.093557,            0.052082,            0.059057,            0.040787,            0.062292,            0.008746,            0.008746,            0.008746
                  40,            0.044655,             0.04545,            0.038146,             0.82309,            0.074884,              0.1012,            0.056032,            0.055176,            0.040302,            0.061577,            0.008713,            0.008713,            0.008713
                  41,            0.047018,            0.053337,            0.033854,             0.73144,            0.070607,             0.10819,            0.057704,            0.054706,            0.041363,            0.061407,             0.00868,             0.00868,             0.00868
                  42,            0.044197,            0.048353,            0.035582,             0.72403,            0.068601,             0.10992,            0.058771,            0.058013,            0.039402,            0.060951,            0.008647,            0.008647,            0.008647
                  43,            0.043812,             0.04888,            0.036267,             0.70252,            0.081155,             0.12508,            0.058753,            0.056869,            0.039744,            0.061201,            0.008614,            0.008614,            0.008614
                  44,            0.043917,            0.047879,            0.034578,             0.78832,            0.087116,             0.13413,            0.067916,            0.055709,            0.041312,            0.061579,            0.008581,            0.008581,            0.008581
                  45,            0.044837,            0.049644,            0.033136,             0.76801,            0.085266,             0.13472,            0.064537,            0.055979,             0.04098,            0.061332,            0.008548,            0.008548,            0.008548
                  46,            0.045682,            0.049451,            0.033436,             0.75593,             0.10341,             0.14694,            0.070891,            0.057094,            0.041726,            0.060704,            0.008515,            0.008515,            0.008515
                  47,            0.045308,            0.047485,            0.032923,              0.7586,            0.093874,             0.13949,            0.075349,            0.055602,            0.041534,            0.060542,            0.008482,            0.008482,            0.008482
                  48,            0.041732,            0.049686,            0.032562,              0.7896,             0.11221,             0.15449,            0.074505,            0.057171,            0.043225,            0.059797,            0.008449,            0.008449,            0.008449
                  49,            0.044492,            0.050685,            0.032699,             0.71471,             0.10864,             0.14256,            0.075052,            0.056731,            0.041819,            0.059939,            0.008416,            0.008416,            0.008416
                  50,            0.043233,            0.046209,            0.034124,             0.72899,             0.10905,              0.1389,            0.073792,            0.056083,            0.044139,            0.060281,            0.008383,            0.008383,            0.008383
                  51,            0.044139,            0.048041,            0.030377,             0.75064,            0.095562,             0.13691,            0.085207,            0.058132,             0.04432,            0.060809,             0.00835,             0.00835,             0.00835
                  52,            0.043252,            0.047769,             0.03142,             0.75924,            0.099855,             0.14394,            0.075976,            0.056008,            0.043346,            0.060578,            0.008317,            0.008317,            0.008317
                  53,            0.042194,             0.04226,            0.031111,             0.77097,            0.090708,             0.14217,            0.076971,            0.056843,            0.042711,            0.060732,            0.008284,            0.008284,            0.008284
                  54,            0.042958,            0.048942,             0.02708,             0.81589,             0.10388,             0.14275,            0.071892,            0.055852,            0.041798,            0.060789,            0.008251,            0.008251,            0.008251
                  55,            0.043672,            0.045742,            0.031821,             0.77528,            0.098732,              0.1431,            0.072626,            0.056442,            0.042343,            0.059756,            0.008218,            0.008218,            0.008218
                  56,            0.040674,            0.044713,            0.032819,             0.74817,            0.099504,             0.13087,            0.071742,            0.057468,            0.041357,            0.060608,            0.008185,            0.008185,            0.008185
                  57,            0.041497,            0.043854,            0.032639,             0.75108,             0.11776,             0.13098,             0.07453,            0.057646,            0.044219,             0.06119,            0.008152,            0.008152,            0.008152
                  58,            0.044477,            0.049214,            0.030878,             0.79463,              0.1327,             0.14867,            0.077533,            0.056858,            0.043322,            0.059298,            0.008119,            0.008119,            0.008119
                  59,            0.042469,            0.042311,            0.032835,             0.75699,              0.1435,             0.15612,            0.087285,            0.055349,            0.042461,            0.058613,            0.008086,            0.008086,            0.008086
                  60,            0.041661,            0.045636,              0.0279,             0.83082,             0.11125,             0.15136,             0.07995,            0.056342,            0.042456,             0.05945,            0.008053,            0.008053,            0.008053
                  61,            0.042602,            0.043879,            0.027333,             0.82763,             0.12651,             0.14264,            0.077285,            0.057676,            0.043104,            0.059671,             0.00802,             0.00802,             0.00802
                  62,            0.045033,            0.048494,            0.028283,              0.8097,              0.1162,             0.14503,            0.075199,             0.05632,            0.042659,              0.0587,            0.007987,            0.007987,            0.007987
                  63,            0.043682,            0.049168,             0.02756,             0.76438,             0.12121,             0.14592,            0.085533,            0.056181,            0.042831,            0.058222,            0.007954,            0.007954,            0.007954
                  64,            0.040057,            0.042695,            0.029522,             0.75348,             0.12332,             0.13874,            0.077224,            0.057807,            0.043042,            0.057822,            0.007921,            0.007921,            0.007921
                  65,            0.043956,            0.047251,            0.026215,             0.78181,             0.12725,             0.15434,            0.087992,            0.056964,            0.042955,            0.057343,            0.007888,            0.007888,            0.007888
                  66,             0.04031,            0.049009,            0.026999,             0.80789,             0.13005,             0.17374,             0.10143,            0.056654,            0.042774,            0.056782,            0.007855,            0.007855,            0.007855
                  67,            0.044151,            0.045173,            0.027575,             0.72584,             0.14686,             0.16071,            0.091794,            0.056343,            0.043427,             0.05678,            0.007822,            0.007822,            0.007822
                  68,            0.041129,            0.048303,            0.026421,             0.71313,             0.16446,             0.18903,             0.09941,            0.056099,             0.04218,            0.055914,            0.007789,            0.007789,            0.007789
                  69,            0.042731,            0.047389,            0.027253,             0.87991,             0.11925,             0.16942,            0.092481,            0.057112,            0.043269,            0.055984,            0.007756,            0.007756,            0.007756
                  70,            0.043161,            0.046436,            0.027361,             0.87594,             0.13072,             0.18747,             0.10232,            0.056862,            0.043499,            0.055871,            0.007723,            0.007723,            0.007723
                  71,            0.041125,            0.045333,            0.024762,             0.80196,             0.11954,             0.15315,            0.087288,             0.05902,            0.045443,            0.057253,             0.00769,             0.00769,             0.00769
                  72,            0.042396,            0.049648,            0.025323,             0.81315,               0.153,              0.1741,            0.098291,            0.057287,             0.04501,            0.056118,            0.007657,            0.007657,            0.007657
                  73,            0.039535,            0.042673,            0.027092,             0.68049,             0.15685,             0.17422,             0.08728,             0.05846,            0.047457,            0.057449,            0.007624,            0.007624,            0.007624
                  74,            0.042363,            0.047057,            0.023976,             0.74392,             0.14031,             0.16342,            0.093406,            0.058723,             0.04651,             0.05758,            0.007591,            0.007591,            0.007591
                  75,            0.042705,            0.043684,            0.024753,             0.67473,             0.14912,             0.17614,            0.090594,            0.057563,            0.045813,            0.057511,            0.007558,            0.007558,            0.007558
                  76,            0.040941,            0.048045,            0.023551,             0.84927,             0.13905,             0.18825,             0.11066,             0.05686,            0.044961,              0.0567,            0.007525,            0.007525,            0.007525
                  77,            0.042128,            0.041909,            0.025661,             0.70882,             0.17433,             0.18405,            0.099126,            0.056183,            0.044353,            0.055863,            0.007492,            0.007492,            0.007492
                  78,            0.043369,            0.043499,            0.023487,             0.65033,             0.15409,             0.16475,            0.095083,              0.0566,            0.043903,            0.055163,            0.007459,            0.007459,            0.007459
                  79,             0.04168,            0.046591,            0.024442,             0.65353,             0.18343,             0.17936,            0.094904,            0.056377,            0.044123,            0.055456,            0.007426,            0.007426,            0.007426
                  80,            0.040713,            0.040884,            0.022823,             0.59993,             0.18081,              0.1764,            0.095196,            0.056384,            0.043905,            0.055526,            0.007393,            0.007393,            0.007393
                  81,            0.040665,            0.044399,            0.022053,              0.6311,             0.19269,             0.18107,            0.096639,            0.057543,            0.043167,            0.055242,             0.00736,             0.00736,             0.00736
                  82,            0.040341,            0.046572,            0.022868,             0.67261,             0.15697,             0.18592,             0.10373,            0.056745,            0.042108,            0.054985,            0.007327,            0.007327,            0.007327
                  83,             0.04005,            0.045214,            0.022967,             0.68515,              0.1585,             0.18025,             0.10797,            0.056981,            0.044263,            0.055564,            0.007294,            0.007294,            0.007294
                  84,             0.03911,            0.039556,            0.022387,              0.6841,             0.16089,             0.19622,             0.11381,            0.056579,            0.044753,            0.054624,            0.007261,            0.007261,            0.007261
                  85,            0.041792,            0.040258,            0.023603,             0.69834,             0.15938,             0.18647,             0.11401,            0.056179,            0.045671,            0.055701,            0.007228,            0.007228,            0.007228
                  86,            0.039751,            0.038818,            0.022784,             0.73427,             0.18087,             0.19617,             0.11681,            0.056217,            0.046279,            0.057083,            0.007195,            0.007195,            0.007195
                  87,            0.040736,            0.043608,            0.024052,             0.72978,             0.17045,             0.18556,             0.11345,            0.054953,            0.046382,            0.057434,            0.007162,            0.007162,            0.007162
                  88,            0.039767,            0.045002,            0.025468,             0.68575,              0.1569,             0.18214,             0.10573,            0.056366,            0.046107,            0.058551,            0.007129,            0.007129,            0.007129
                  89,            0.040254,            0.042005,            0.022023,             0.70418,             0.18326,             0.20031,              0.1049,            0.056381,            0.044882,            0.056285,            0.007096,            0.007096,            0.007096
                  90,            0.039534,            0.042864,            0.022703,             0.67665,             0.16597,             0.21068,             0.11978,            0.057234,            0.045043,            0.056159,            0.007063,            0.007063,            0.007063
                  91,            0.040316,            0.041704,            0.021763,              0.7061,             0.17137,             0.22744,             0.11576,             0.05557,             0.04504,            0.055466,             0.00703,             0.00703,             0.00703
                  92,            0.039668,            0.042276,            0.020609,             0.71036,             0.16869,             0.21285,             0.12366,             0.05579,             0.04473,            0.054545,            0.006997,            0.006997,            0.006997
                  93,              0.0396,            0.040653,            0.022912,             0.71766,             0.17858,             0.18938,             0.12181,            0.058273,            0.045123,            0.054408,            0.006964,            0.006964,            0.006964
                  94,            0.040015,            0.043965,            0.020577,             0.71693,             0.17521,             0.19825,             0.11587,            0.055442,            0.044462,            0.053028,            0.006931,            0.006931,            0.006931
                  95,            0.038249,            0.041744,            0.022661,             0.69377,             0.17889,             0.20109,             0.10273,               0.056,            0.045506,            0.053345,            0.006898,            0.006898,            0.006898
                  96,            0.040193,            0.044487,            0.020065,             0.63304,             0.17302,             0.18097,            0.099415,            0.055714,            0.045214,            0.052801,            0.006865,            0.006865,            0.006865
                  97,             0.03907,            0.037549,             0.02174,               0.677,             0.15521,             0.17175,            0.092503,             0.05596,            0.046949,            0.053723,            0.006832,            0.006832,            0.006832
                  98,            0.039591,            0.045668,             0.01964,             0.74574,             0.16606,             0.19313,             0.11159,            0.056247,            0.045549,            0.053067,            0.006799,            0.006799,            0.006799
                  99,            0.038287,            0.040781,            0.022721,             0.74504,             0.17197,             0.19798,             0.11993,            0.055613,            0.044774,            0.053265,            0.006766,            0.006766,            0.006766
                 100,            0.038889,            0.040848,            0.019022,              0.7336,             0.17098,             0.18178,             0.10354,            0.056126,            0.043979,            0.053327,            0.006733,            0.006733,            0.006733
                 101,            0.039511,            0.047633,            0.020438,             0.73149,             0.15889,             0.20624,             0.12227,            0.056907,             0.04416,            0.052673,              0.0067,              0.0067,              0.0067
                 102,            0.039203,            0.042153,            0.019628,             0.74453,             0.17577,             0.21873,             0.13369,            0.056392,            0.043546,            0.052554,            0.006667,            0.006667,            0.006667
                 103,            0.037849,            0.039805,            0.020609,             0.70938,             0.18228,             0.19727,             0.11282,            0.056736,            0.045275,             0.05354,            0.006634,            0.006634,            0.006634
                 104,            0.037459,             0.04231,            0.020445,             0.71607,             0.16721,             0.21088,             0.12018,             0.05698,            0.045717,            0.054027,            0.006601,            0.006601,            0.006601
                 105,            0.038938,            0.041938,            0.018711,             0.66802,              0.1501,              0.1968,             0.11968,            0.056879,            0.046284,            0.055505,            0.006568,            0.006568,            0.006568
                 106,            0.037258,            0.043776,            0.018653,              0.7163,             0.13573,             0.20115,             0.12117,             0.05674,            0.045807,            0.055675,            0.006535,            0.006535,            0.006535
                 107,             0.03763,            0.040692,            0.018359,             0.65209,             0.17936,             0.21199,             0.11755,            0.057467,            0.045662,            0.055209,            0.006502,            0.006502,            0.006502
                 108,            0.037722,            0.039664,             0.01933,             0.68722,             0.14418,             0.21506,             0.10945,             0.05755,            0.044911,            0.054277,            0.006469,            0.006469,            0.006469
                 109,            0.039241,            0.036279,            0.020454,             0.74697,             0.13767,             0.22654,             0.11192,             0.05787,            0.045118,            0.053731,            0.006436,            0.006436,            0.006436
                 110,            0.039509,            0.040624,            0.017821,             0.60121,             0.19492,             0.23187,             0.12047,            0.055323,            0.045108,             0.05294,            0.006403,            0.006403,            0.006403
                 111,            0.036019,            0.040123,            0.019119,             0.68424,             0.19105,             0.22035,             0.12004,            0.055033,            0.045103,            0.052791,             0.00637,             0.00637,             0.00637
                 112,            0.037325,            0.041112,            0.017825,             0.78339,              0.1391,             0.20725,             0.10526,            0.056156,            0.046197,             0.05412,            0.006337,            0.006337,            0.006337
                 113,            0.035931,               0.036,            0.017536,             0.76953,             0.17019,             0.22483,             0.12009,            0.054813,            0.045741,            0.053672,            0.006304,            0.006304,            0.006304
                 114,            0.036777,            0.041638,            0.016224,             0.81689,             0.16767,             0.24063,             0.13657,            0.054979,            0.044588,            0.051805,            0.006271,            0.006271,            0.006271
                 115,            0.038101,             0.03977,            0.018032,             0.66636,             0.21144,              0.2445,             0.14092,            0.054059,            0.044366,            0.050924,            0.006238,            0.006238,            0.006238
                 116,            0.036623,            0.040463,            0.016761,              0.6716,             0.19464,             0.20836,             0.12002,            0.054382,            0.046625,            0.050414,            0.006205,            0.006205,            0.006205
                 117,            0.037628,            0.039752,            0.017975,             0.68852,             0.18916,             0.24226,             0.12919,            0.054907,            0.046846,            0.050582,            0.006172,            0.006172,            0.006172
                 118,            0.036958,            0.040498,            0.017974,             0.70744,             0.16066,             0.19646,             0.10908,            0.056359,            0.047726,            0.051511,            0.006139,            0.006139,            0.006139
                 119,            0.037985,            0.042989,             0.01749,             0.72615,             0.18547,              0.2202,             0.13536,            0.056239,            0.046023,            0.051534,            0.006106,            0.006106,            0.006106
                 120,            0.034963,            0.040247,            0.016545,             0.74113,             0.18573,             0.20075,             0.12149,            0.057423,            0.046862,            0.052165,            0.006073,            0.006073,            0.006073
                 121,            0.037441,            0.038427,            0.016912,               0.723,             0.14454,             0.17694,             0.10645,            0.056586,            0.046874,            0.052768,             0.00604,             0.00604,             0.00604
                 122,            0.036436,            0.040491,            0.017827,             0.88313,             0.11645,             0.17412,             0.09716,            0.057795,            0.048019,            0.053981,            0.006007,            0.006007,            0.006007
                 123,            0.038508,            0.041001,            0.017695,              0.7217,             0.16782,             0.17985,             0.10785,              0.0573,            0.048152,            0.054426,            0.005974,            0.005974,            0.005974
                 124,            0.037157,            0.041502,             0.01713,             0.55067,             0.16301,             0.19769,             0.10343,            0.057895,             0.04836,            0.054575,            0.005941,            0.005941,            0.005941
                 125,            0.037601,            0.041742,            0.017431,             0.63645,             0.17551,              0.2052,             0.10127,            0.055621,            0.047955,            0.054449,            0.005908,            0.005908,            0.005908
                 126,            0.035993,            0.038954,            0.018038,             0.73311,             0.15388,             0.18828,             0.10981,            0.055237,             0.04776,            0.054174,            0.005875,            0.005875,            0.005875
                 127,            0.034757,            0.037927,            0.018407,             0.61958,             0.18547,             0.20479,             0.11174,             0.05538,             0.04747,            0.053527,            0.005842,            0.005842,            0.005842
                 128,            0.036506,             0.04078,            0.017172,             0.51241,             0.18264,             0.20727,             0.10271,            0.054812,            0.047021,             0.05293,            0.005809,            0.005809,            0.005809
                 129,            0.036602,            0.039765,            0.017446,             0.49328,             0.19539,             0.21811,             0.12107,            0.055525,            0.046473,            0.052279,            0.005776,            0.005776,            0.005776
                 130,            0.036838,            0.041272,            0.016893,             0.66759,             0.17793,             0.23052,             0.12627,            0.054819,            0.044476,             0.05079,            0.005743,            0.005743,            0.005743
                 131,            0.038148,            0.038896,            0.015369,             0.62744,             0.19411,             0.24589,             0.12986,            0.055039,            0.044411,            0.050064,             0.00571,             0.00571,             0.00571
                 132,            0.037608,            0.040387,            0.015348,             0.62768,             0.21217,             0.23774,             0.12622,            0.055299,            0.044684,            0.050103,            0.005677,            0.005677,            0.005677
                 133,            0.036053,            0.041335,            0.014564,             0.70008,              0.1778,             0.23924,             0.13044,            0.054938,            0.044586,            0.051269,            0.005644,            0.005644,            0.005644
                 134,             0.03675,            0.039012,            0.015146,             0.63443,             0.21414,             0.24083,               0.125,            0.054766,            0.044873,            0.051998,            0.005611,            0.005611,            0.005611
                 135,            0.036047,            0.041508,            0.015131,             0.58481,             0.20827,              0.2465,              0.1354,            0.055717,            0.044953,            0.051851,            0.005578,            0.005578,            0.005578
                 136,            0.035839,            0.044235,            0.014543,             0.59383,             0.22163,              0.2504,             0.13362,            0.054679,            0.046623,            0.051117,            0.005545,            0.005545,            0.005545
                 137,            0.034135,            0.040015,            0.015295,             0.66293,             0.19797,             0.23777,              0.1388,            0.055777,             0.04675,            0.052047,            0.005512,            0.005512,            0.005512
                 138,            0.033956,            0.037378,            0.014727,             0.64971,             0.20783,             0.23018,             0.12813,             0.05492,            0.046171,            0.053885,            0.005479,            0.005479,            0.005479
                 139,            0.035412,              0.0403,            0.013905,             0.62493,             0.21131,             0.22878,              0.1203,            0.055314,            0.046939,            0.056144,            0.005446,            0.005446,            0.005446
                 140,            0.035359,            0.038417,            0.015379,             0.67878,             0.19831,             0.22112,             0.12666,            0.055585,            0.046581,            0.055881,            0.005413,            0.005413,            0.005413
                 141,            0.037306,            0.042907,            0.014309,             0.70772,             0.19092,             0.21912,              0.1333,            0.055894,            0.046524,            0.055397,             0.00538,             0.00538,             0.00538
                 142,            0.037402,            0.043152,            0.014324,             0.72999,             0.18479,             0.22237,             0.12593,            0.055872,            0.047138,            0.055075,            0.005347,            0.005347,            0.005347
                 143,            0.035219,             0.04139,            0.014482,             0.72076,             0.18588,             0.22515,             0.12205,            0.056323,            0.046516,            0.054689,            0.005314,            0.005314,            0.005314
                 144,            0.035287,            0.038745,            0.014117,             0.53333,             0.20962,             0.22983,             0.12212,            0.055574,            0.046285,            0.054908,            0.005281,            0.005281,            0.005281
                 145,            0.034424,            0.040604,             0.01456,              0.5612,             0.17483,             0.22199,             0.12114,            0.056398,            0.046219,            0.055889,            0.005248,            0.005248,            0.005248
                 146,            0.033786,            0.036506,            0.014853,             0.46136,              0.2132,             0.21403,             0.11755,            0.055681,            0.045685,            0.056033,            0.005215,            0.005215,            0.005215
                 147,            0.034552,            0.039324,            0.013343,             0.63197,               0.199,             0.20955,             0.12051,            0.055711,            0.045631,            0.056133,            0.005182,            0.005182,            0.005182
                 148,            0.034779,            0.037612,            0.014277,             0.60552,             0.20522,             0.22976,             0.12478,            0.055891,            0.046374,            0.056723,            0.005149,            0.005149,            0.005149
                 149,            0.034742,            0.040729,            0.013046,              0.6087,             0.19039,             0.23779,             0.12582,            0.056591,            0.046705,            0.056715,            0.005116,            0.005116,            0.005116
                 150,            0.035132,            0.038016,            0.015572,             0.62794,              0.2128,             0.24428,             0.12203,             0.05589,            0.046716,            0.056283,            0.005083,            0.005083,            0.005083
                 151,            0.034635,            0.036548,            0.014129,             0.61429,             0.19798,             0.22949,             0.13011,            0.056174,            0.046991,            0.055693,             0.00505,             0.00505,             0.00505
                 152,            0.034813,            0.035486,            0.015419,              0.6121,             0.20537,             0.23526,             0.13234,            0.055361,            0.046893,             0.05446,            0.005017,            0.005017,            0.005017
                 153,             0.03276,            0.031618,            0.013576,             0.61673,             0.20593,              0.2403,             0.13263,            0.055558,            0.046263,            0.054236,            0.004984,            0.004984,            0.004984
                 154,            0.033185,            0.036709,             0.01391,             0.62783,             0.20121,             0.24017,             0.13204,            0.055709,            0.046649,            0.054472,            0.004951,            0.004951,            0.004951
                 155,            0.034495,            0.035693,            0.012673,             0.69108,             0.19857,             0.22794,              0.1351,             0.05625,            0.047568,            0.054614,            0.004918,            0.004918,            0.004918
                 156,            0.034002,              0.0405,            0.014113,             0.63249,             0.19018,             0.20439,             0.10499,            0.059082,            0.048486,            0.055556,            0.004885,            0.004885,            0.004885
                 157,            0.035963,            0.038372,            0.015307,             0.66502,             0.18821,             0.22028,             0.11837,            0.056851,            0.048284,            0.054169,            0.004852,            0.004852,            0.004852
                 158,            0.033933,            0.039976,            0.012657,             0.71809,             0.20435,             0.23586,             0.13392,            0.056254,            0.048916,            0.054671,            0.004819,            0.004819,            0.004819
                 159,            0.035054,            0.039768,            0.013813,             0.55931,             0.23352,             0.23784,             0.13321,             0.05796,            0.047953,            0.055829,            0.004786,            0.004786,            0.004786
                 160,            0.033553,            0.040165,            0.012787,             0.69969,             0.20896,              0.2437,             0.14166,            0.057571,             0.04738,            0.055711,            0.004753,            0.004753,            0.004753
                 161,            0.034339,            0.040303,            0.013657,             0.71551,               0.188,             0.24859,             0.14186,            0.056817,            0.047756,            0.055343,             0.00472,             0.00472,             0.00472
                 162,            0.035161,            0.037113,            0.013439,             0.76587,             0.17897,              0.2263,             0.12732,            0.057728,             0.04761,            0.055255,            0.004687,            0.004687,            0.004687
                 163,            0.032781,            0.037662,            0.012571,             0.62559,              0.2346,             0.24223,             0.12972,            0.056463,            0.047646,            0.055701,            0.004654,            0.004654,            0.004654
                 164,            0.034467,            0.036436,            0.013673,             0.58133,             0.24254,              0.2522,             0.13864,              0.0567,            0.047043,            0.055026,            0.004621,            0.004621,            0.004621
                 165,            0.035023,            0.039816,            0.013299,             0.73346,             0.21446,             0.24619,             0.13762,            0.057226,            0.046847,            0.054529,            0.004588,            0.004588,            0.004588
                 166,            0.034784,            0.039492,            0.012707,              0.7143,             0.20875,              0.2509,             0.14146,            0.056924,            0.047407,            0.054372,            0.004555,            0.004555,            0.004555
